X,Y,id,left,top,right,bottom,row_index,col_index
121.786030965139,25.0845094758825,3646,328789.21,2775868.6283,329789.21,2774868.6283,24,51
121.785973321376,25.0754820437302,3647,328789.21,2774868.6283,329789.21,2773868.6283,25,51
121.78591570547,25.0664546004755,3648,328789.21,2773868.6283,329789.21,2772868.6283,26,51
121.78585811741,25.0574271461212,3649,328789.21,2772868.6283,329789.21,2771868.6283,27,51
121.785800557189,25.0483996806703,3650,328789.21,2771868.6283,329789.21,2770868.6283,28,51
121.785743024798,25.0393722041257,3651,328789.21,2770868.6283,329789.21,2769868.6283,29,51
121.785685520226,25.0303447164905,3652,328789.21,2769868.6283,329789.21,2768868.6283,30,51
121.785628043466,25.0213172177674,3653,328789.21,2768868.6283,329789.21,2767868.6283,31,51
121.785570594509,25.0122897079596,3654,328789.21,2767868.6283,329789.21,2766868.6283,32,51
121.785513173345,25.0032621870699,3655,328789.21,2766868.6283,329789.21,2765868.6283,33,51
121.785455779967,24.9942346551012,3656,328789.21,2765868.6283,329789.21,2764868.6283,34,51
121.785398414364,24.9852071120566,3657,328789.21,2764868.6283,329789.21,2763868.6283,35,51
121.785341076528,24.9761795579389,3658,328789.21,2763868.6283,329789.21,2762868.6283,36,51
121.78528376645,24.9671519927511,3659,328789.21,2762868.6283,329789.21,2761868.6283,37,51
121.785226484121,24.9581244164962,3660,328789.21,2761868.6283,329789.21,2760868.6283,38,51
121.785169229533,24.9490968291772,3661,328789.21,2760868.6283,329789.21,2759868.6283,39,51
121.785112002677,24.9400692307969,3662,328789.21,2759868.6283,329789.21,2758868.6283,40,51
121.785054803543,24.9310416213583,3663,328789.21,2758868.6283,329789.21,2757868.6283,41,51
121.784997632122,24.9220140008644,3664,328789.21,2757868.6283,329789.21,2756868.6283,42,51
121.784940488407,24.9129863693181,3665,328789.21,2756868.6283,329789.21,2755868.6283,43,51
121.784883372388,24.9039587267224,3666,328789.21,2755868.6283,329789.21,2754868.6283,44,51
121.784826284056,24.8949310730803,3667,328789.21,2754868.6283,329789.21,2753868.6283,45,51
121.784769223403,24.8859034083947,3668,328789.21,2753868.6283,329789.21,2752868.6283,46,51
121.784712190419,24.8768757326685,3669,328789.21,2752868.6283,329789.21,2751868.6283,47,51
121.784655185097,24.8678480459048,3670,328789.21,2751868.6283,329789.21,2750868.6283,48,51
121.784598207426,24.8588203481065,3671,328789.21,2750868.6283,329789.21,2749868.6283,49,51
121.796294497626,25.1386208665271,3711,329789.21,2781868.6283,330789.21,2780868.6283,18,52
121.796235957663,25.1295935226647,3712,329789.21,2780868.6283,330789.21,2779868.6283,19,52
121.796177445963,25.1205661676791,3713,329789.21,2779868.6283,330789.21,2778868.6283,20,52
121.796118962515,25.1115388015733,3714,329789.21,2778868.6283,330789.21,2777868.6283,21,52
121.79606050731,25.1025114243502,3715,329789.21,2777868.6283,330789.21,2776868.6283,22,52
121.796002080341,25.0934840360128,3716,329789.21,2776868.6283,330789.21,2775868.6283,23,52
121.795943681596,25.0844566365639,3717,329789.21,2775868.6283,330789.21,2774868.6283,24,52
121.795885311068,25.0754292260065,3718,329789.21,2774868.6283,330789.21,2773868.6283,25,52
121.795826968747,25.0664018043436,3719,329789.21,2773868.6283,330789.21,2772868.6283,26,52
121.795768654624,25.0573743715781,3720,329789.21,2772868.6283,330789.21,2771868.6283,27,52
121.795710368691,25.0483469277129,3721,329789.21,2771868.6283,330789.21,2770868.6283,28,52
121.795652110938,25.0393194727509,3722,329789.21,2770868.6283,330789.21,2769868.6283,29,52
121.795593881356,25.0302920066952,3723,329789.21,2769868.6283,330789.21,2768868.6283,30,52
121.795535679936,25.0212645295487,3724,329789.21,2768868.6283,330789.21,2767868.6283,31,52
121.795477506669,25.0122370413143,3725,329789.21,2767868.6283,330789.21,2766868.6283,32,52
121.795419361546,25.0032095419949,3726,329789.21,2766868.6283,330789.21,2765868.6283,33,52
121.795361244558,24.9941820315935,3727,329789.21,2765868.6283,330789.21,2764868.6283,34,52
121.795303155696,24.9851545101131,3728,329789.21,2764868.6283,330789.21,2763868.6283,35,52
121.795245094951,24.9761269775566,3729,329789.21,2763868.6283,330789.21,2762868.6283,36,52
121.795187062314,24.967099433927,3730,329789.21,2762868.6283,330789.21,2761868.6283,37,52
121.795129057777,24.9580718792271,3731,329789.21,2761868.6283,330789.21,2760868.6283,38,52
121.795071081329,24.9490443134601,3732,329789.21,2760868.6283,330789.21,2759868.6283,39,52
121.795013132963,24.9400167366287,3733,329789.21,2759868.6283,330789.21,2758868.6283,40,52
121.794955212669,24.930989148736,3734,329789.21,2758868.6283,330789.21,2757868.6283,41,52
121.794897320437,24.9219615497849,3735,329789.21,2757868.6283,330789.21,2756868.6283,42,52
121.794839456261,24.9129339397785,3736,329789.21,2756868.6283,330789.21,2755868.6283,43,52
121.794781620129,24.9039063187195,3737,329789.21,2755868.6283,330789.21,2754868.6283,44,52
121.794723812034,24.8948786866111,3738,329789.21,2754868.6283,330789.21,2753868.6283,45,52
121.794666031966,24.8858510434562,3739,329789.21,2753868.6283,330789.21,2752868.6283,46,52
121.794608279916,24.8768233892576,3740,329789.21,2752868.6283,330789.21,2751868.6283,47,52
121.794550555877,24.8677957240185,3741,329789.21,2751868.6283,330789.21,2750868.6283,48,52
121.806211553785,25.1385672339124,3782,330789.21,2781868.6283,331789.21,2780868.6283,18,53
121.806152284957,25.1295399119342,3783,330789.21,2780868.6283,331789.21,2779868.6283,19,53
121.806093044743,25.1205125788297,3784,330789.21,2779868.6283,331789.21,2778868.6283,20,53
121.806033833133,25.1114852346019,3785,330789.21,2778868.6283,331789.21,2777868.6283,21,53
121.805974650118,25.1024578792536,3786,330789.21,2777868.6283,331789.21,2776868.6283,22,53
121.805915495689,25.0934305127879,3787,330789.21,2776868.6283,331789.21,2775868.6283,23,53
121.805856369837,25.0844031352076,3788,330789.21,2775868.6283,331789.21,2774868.6283,24,53
121.805797272552,25.0753757465157,3789,330789.21,2774868.6283,331789.21,2773868.6283,25,53
121.805738203826,25.0663483467151,3790,330789.21,2773868.6283,331789.21,2772868.6283,26,53
121.805679163649,25.0573209358088,3791,330789.21,2772868.6283,331789.21,2771868.6283,27,53
121.805620152012,25.0482935137998,3792,330789.21,2771868.6283,331789.21,2770868.6283,28,53
121.805561168907,25.0392660806909,3793,330789.21,2770868.6283,331789.21,2769868.6283,29,53
121.805502214323,25.0302386364851,3794,330789.21,2769868.6283,331789.21,2768868.6283,30,53
121.805443288252,25.0212111811853,3795,330789.21,2768868.6283,331789.21,2767868.6283,31,53
121.805384390684,25.0121837147946,3796,330789.21,2767868.6283,331789.21,2766868.6283,32,53
121.805325521611,25.0031562373158,3797,330789.21,2766868.6283,331789.21,2765868.6283,33,53
121.805266681023,24.994128748752,3798,330789.21,2765868.6283,331789.21,2764868.6283,34,53
121.805207868911,24.9851012491059,3799,330789.21,2764868.6283,331789.21,2763868.6283,35,53
121.805149085267,24.9760737383807,3800,330789.21,2763868.6283,331789.21,2762868.6283,36,53
121.80509033008,24.9670462165793,3801,330789.21,2762868.6283,331789.21,2761868.6283,37,53
121.805031603342,24.9580186837045,3802,330789.21,2761868.6283,331789.21,2760868.6283,38,53
121.804972905044,24.9489911397595,3803,330789.21,2760868.6283,331789.21,2759868.6283,39,53
121.804914235177,24.939963584747,3804,330789.21,2759868.6283,331789.21,2758868.6283,40,53
121.804855593731,24.9309360186702,3805,330789.21,2758868.6283,331789.21,2757868.6283,41,53
121.804796980698,24.9219084415319,3806,330789.21,2757868.6283,331789.21,2756868.6283,42,53
121.804738396069,24.912880853335,3807,330789.21,2756868.6283,331789.21,2755868.6283,43,53
121.804679839833,24.9038532540827,3808,330789.21,2755868.6283,331789.21,2754868.6283,44,53
121.804621311984,24.8948256437778,3809,330789.21,2754868.6283,331789.21,2753868.6283,45,53
121.816128581323,25.1385129376434,3853,331789.21,2781868.6283,332789.21,2780868.6283,18,54
121.816068583638,25.1294856378202,3854,331789.21,2780868.6283,332789.21,2779868.6283,19,54
121.816008614919,25.1204583268675,3855,331789.21,2779868.6283,332789.21,2778868.6283,20,54
121.815948675156,25.1114310047884,3856,331789.21,2778868.6283,332789.21,2777868.6283,21,54
121.815888764339,25.1024036715856,3857,331789.21,2777868.6283,332789.21,2776868.6283,22,54
121.81582888246,25.0933763272622,3858,331789.21,2776868.6283,332789.21,2775868.6283,23,54
121.81576902951,25.084348971821,3859,331789.21,2775868.6283,332789.21,2774868.6283,24,54
121.815709205478,25.0753216052652,3860,331789.21,2774868.6283,332789.21,2773868.6283,25,54
121.815649410356,25.0662942275974,3861,331789.21,2773868.6283,332789.21,2772868.6283,26,54
121.815589644134,25.0572668388209,3862,331789.21,2772868.6283,332789.21,2771868.6283,27,54
121.815529906803,25.0482394389384,3863,331789.21,2771868.6283,332789.21,2770868.6283,28,54
121.815470198354,25.0392120279529,3864,331789.21,2770868.6283,332789.21,2769868.6283,29,54
121.815410518777,25.0301846058673,3865,331789.21,2769868.6283,332789.21,2768868.6283,30,54
121.815350868064,25.0211571726847,3866,331789.21,2768868.6283,332789.21,2767868.6283,31,54
121.815291246205,25.012129728408,3867,331789.21,2767868.6283,332789.21,2766868.6283,32,54
121.815231653191,25.00310227304,3868,331789.21,2766868.6283,332789.21,2765868.6283,33,54
121.815172089012,24.9940748065839,3869,331789.21,2765868.6283,332789.21,2764868.6283,34,54
121.815112553659,24.9850473290424,3870,331789.21,2764868.6283,332789.21,2763868.6283,35,54
121.815053047124,24.9760198404186,3871,331789.21,2763868.6283,332789.21,2762868.6283,36,54
121.814993569396,24.9669923407154,3872,331789.21,2762868.6283,332789.21,2761868.6283,37,54
121.814934120468,24.9579648299359,3873,331789.21,2761868.6283,332789.21,2760868.6283,38,54
121.814874700328,24.9489373080828,3874,331789.21,2760868.6283,332789.21,2759868.6283,39,54
121.814815308969,24.9399097751593,3875,331789.21,2759868.6283,332789.21,2758868.6283,40,54
121.814755946381,24.9308822311682,3876,331789.21,2758868.6283,332789.21,2757868.6283,41,54
121.814696612555,24.9218546761125,3877,331789.21,2757868.6283,332789.21,2756868.6283,42,54
121.814637307482,24.9128271099952,3878,331789.21,2756868.6283,332789.21,2755868.6283,43,54
121.814578031153,24.9037995328192,3879,331789.21,2755868.6283,332789.21,2754868.6283,44,54
121.814518783557,24.8947719445875,3880,331789.21,2754868.6283,332789.21,2753868.6283,45,54
121.826045579885,25.1384579777276,3924,332789.21,2781868.6283,333789.21,2780868.6283,18,55
121.825984853353,25.1294307003302,3925,332789.21,2780868.6283,333789.21,2779868.6283,19,55
121.825924156139,25.1204034118001,3926,332789.21,2779868.6283,333789.21,2778868.6283,20,55
121.825863488232,25.1113761121402,3927,332789.21,2778868.6283,333789.21,2777868.6283,21,55
121.825802849623,25.1023488013536,3928,332789.21,2777868.6283,333789.21,2776868.6283,22,55
121.825742240304,25.0933214794431,3929,332789.21,2776868.6283,333789.21,2775868.6283,23,55
121.825681660264,25.0842941464118,3930,332789.21,2775868.6283,333789.21,2774868.6283,24,55
121.825621109494,25.0752668022624,3931,332789.21,2774868.6283,333789.21,2773868.6283,25,55
121.825560587985,25.0662394469981,3932,332789.21,2773868.6283,333789.21,2772868.6283,26,55
121.825500095727,25.0572120806217,3933,332789.21,2772868.6283,333789.21,2771868.6283,27,55
121.825439632712,25.0481847031362,3934,332789.21,2771868.6283,333789.21,2770868.6283,28,55
121.825379198929,25.0391573145445,3935,332789.21,2770868.6283,333789.21,2769868.6283,29,55
121.825318794369,25.0301299148496,3936,332789.21,2769868.6283,333789.21,2768868.6283,30,55
121.825258419023,25.0211025040544,3937,332789.21,2768868.6283,333789.21,2767868.6283,31,55
121.825198072881,25.0120750821619,3938,332789.21,2767868.6283,333789.21,2766868.6283,32,55
121.825137755935,25.003047649175,3939,332789.21,2766868.6283,333789.21,2765868.6283,33,55
121.825077468174,24.9940202050967,3940,332789.21,2765868.6283,333789.21,2764868.6283,34,55
121.82501720959,24.98499274993,3941,332789.21,2764868.6283,333789.21,2763868.6283,35,55
121.824956980173,24.9759652836777,3942,332789.21,2763868.6283,333789.21,2762868.6283,36,55
121.824896779914,24.9669378063429,3943,332789.21,2762868.6283,333789.21,2761868.6283,37,55
121.824836608804,24.9579103179285,3944,332789.21,2761868.6283,333789.21,2760868.6283,38,55
121.824776466832,24.9488828184375,3945,332789.21,2760868.6283,333789.21,2759868.6283,39,55
121.824716353991,24.9398553078728,3946,332789.21,2759868.6283,333789.21,2758868.6283,40,55
121.82465627027,24.9308277862374,3947,332789.21,2758868.6283,333789.21,2757868.6283,41,55
121.82459621566,24.9218002535343,3948,332789.21,2757868.6283,333789.21,2756868.6283,42,55
121.824536190152,24.9127727097663,3949,332789.21,2756868.6283,333789.21,2755868.6283,43,55
121.824476193737,24.9037451549366,3950,332789.21,2755868.6283,333789.21,2754868.6283,44,55
121.824416226406,24.8947175890479,3951,332789.21,2754868.6283,333789.21,2753868.6283,45,55
121.835962549121,25.1384023541727,3995,333789.21,2781868.6283,334789.21,2780868.6283,18,56
121.835901093751,25.1293750994717,3996,333789.21,2780868.6283,334789.21,2779868.6283,19,56
121.835839668051,25.1203478336349,3997,333789.21,2779868.6283,334789.21,2778868.6283,20,56
121.83577827201,25.1113205566651,3998,333789.21,2778868.6283,334789.21,2777868.6283,21,56
121.835716905618,25.1022932685653,3999,333789.21,2777868.6283,334789.21,2776868.6283,22,56
121.835655568868,25.0932659693384,4000,333789.21,2776868.6283,334789.21,2775868.6283,23,56
121.835594261748,25.0842386589873,4001,333789.21,2775868.6283,334789.21,2774868.6283,24,56
121.83553298425,25.0752113375151,4002,333789.21,2774868.6283,334789.21,2773868.6283,25,56
121.835471736363,25.0661840049247,4003,333789.21,2773868.6283,334789.21,2772868.6283,26,56
121.835410518079,25.0571566612189,4004,333789.21,2772868.6283,334789.21,2771868.6283,27,56
121.835349329388,25.0481293064008,4005,333789.21,2771868.6283,334789.21,2770868.6283,28,56
121.83528817028,25.0391019404733,4006,333789.21,2770868.6283,334789.21,2769868.6283,29,56
121.835227040746,25.0300745634393,4007,333789.21,2769868.6283,334789.21,2768868.6283,30,56
121.835165940777,25.0210471753019,4008,333789.21,2768868.6283,334789.21,2767868.6283,31,56
121.835104870362,25.0120197760639,4009,333789.21,2767868.6283,334789.21,2766868.6283,32,56
121.835043829493,25.0029923657283,4010,333789.21,2766868.6283,334789.21,2765868.6283,33,56
121.83498281816,24.9939649442981,4011,333789.21,2765868.6283,334789.21,2764868.6283,34,56
121.834921836354,24.9849375117763,4012,333789.21,2764868.6283,334789.21,2763868.6283,35,56
121.834860884065,24.9759100681656,4013,333789.21,2763868.6283,334789.21,2762868.6283,36,56
121.834799961284,24.9668826134693,4014,333789.21,2762868.6283,334789.21,2761868.6283,37,56
121.834739068001,24.9578551476901,4015,333789.21,2761868.6283,334789.21,2760868.6283,38,56
121.834678204206,24.9488276708311,4016,333789.21,2760868.6283,334789.21,2759868.6283,39,56
121.834617369891,24.9398001828953,4017,333789.21,2759868.6283,334789.21,2758868.6283,40,56
121.834556565047,24.9307726838855,4018,333789.21,2758868.6283,334789.21,2757868.6283,41,56
121.834495789663,24.9217451738047,4019,333789.21,2757868.6283,334789.21,2756868.6283,42,56
121.83443504373,24.912717652656,4020,333789.21,2756868.6283,334789.21,2755868.6283,43,56
121.834374327238,24.9036901204423,4021,333789.21,2755868.6283,334789.21,2754868.6283,44,56
121.83431364018,24.8946625771665,4022,333789.21,2754868.6283,334789.21,2753868.6283,45,56
121.845879488678,25.1383460669862,4066,334789.21,2781868.6283,335789.21,2780868.6283,18,57
121.84581730448,25.1293188352526,4067,334789.21,2780868.6283,335789.21,2779868.6283,19,57
121.845755150303,25.1202915923798,4068,334789.21,2779868.6283,335789.21,2778868.6283,20,57
121.845693026137,25.1112643383707,4069,334789.21,2778868.6283,335789.21,2777868.6283,21,57
121.845630931973,25.1022370732284,4070,334789.21,2777868.6283,335789.21,2776868.6283,22,57
121.845568867801,25.0932097969557,4071,334789.21,2776868.6283,335789.21,2775868.6283,23,57
121.845506833611,25.0841825095555,4072,334789.21,2775868.6283,335789.21,2774868.6283,24,57
121.845444829393,25.0751552110309,4073,334789.21,2774868.6283,335789.21,2773868.6283,25,57
121.845382855139,25.0661279013848,4074,334789.21,2773868.6283,335789.21,2772868.6283,26,57
121.845320910838,25.0571005806202,4075,334789.21,2772868.6283,335789.21,2771868.6283,27,57
121.84525899648,25.0480732487399,4076,334789.21,2771868.6283,335789.21,2770868.6283,28,57
121.845197112057,25.0390459057469,4077,334789.21,2770868.6283,335789.21,2769868.6283,29,57
121.845135257559,25.0300185516443,4078,334789.21,2769868.6283,335789.21,2768868.6283,30,57
121.845073432976,25.0209911864349,4079,334789.21,2768868.6283,335789.21,2767868.6283,31,57
121.845011638298,25.0119638101217,4080,334789.21,2767868.6283,335789.21,2766868.6283,32,57
121.844949873516,25.0029364227076,4081,334789.21,2766868.6283,335789.21,2765868.6283,33,57
121.84488813862,24.9939090241957,4082,334789.21,2765868.6283,335789.21,2764868.6283,34,57
121.844826433601,24.9848816145889,4083,334789.21,2764868.6283,335789.21,2763868.6283,35,57
121.844764758449,24.97585419389,4084,334789.21,2763868.6283,335789.21,2762868.6283,36,57
121.844703113155,24.9668267621022,4085,334789.21,2762868.6283,335789.21,2761868.6283,37,57
121.844641497708,24.9577993192283,4086,334789.21,2761868.6283,335789.21,2760868.6283,38,57
121.844579912101,24.9487718652713,4087,334789.21,2760868.6283,335789.21,2759868.6283,39,57
121.844518356322,24.9397444002342,4088,334789.21,2759868.6283,335789.21,2758868.6283,40,57
121.844456830363,24.93071692412,4089,334789.21,2758868.6283,335789.21,2757868.6283,41,57
121.844395334214,24.9216894369315,4090,334789.21,2757868.6283,335789.21,2756868.6283,42,57
121.844333867865,24.9126619386719,4091,334789.21,2756868.6283,335789.21,2755868.6283,43,57
121.844272431307,24.9036344293439,4092,334789.21,2755868.6283,335789.21,2754868.6283,44,57
121.855733485188,25.1292619076806,4138,335789.21,2780868.6283,336789.21,2779868.6283,19,58
121.855670602544,25.1202346880426,4139,335789.21,2779868.6283,336789.21,2778868.6283,20,58
121.855607750264,25.1112074572649,4140,335789.21,2778868.6283,336789.21,2777868.6283,21,58
121.855544928336,25.1021802153506,4141,335789.21,2777868.6283,336789.21,2776868.6283,22,58
121.855482136751,25.0931529623027,4142,335789.21,2776868.6283,336789.21,2775868.6283,23,58
121.8554193755,25.0841256981241,4143,335789.21,2775868.6283,336789.21,2774868.6283,24,58
121.855356644574,25.0750984228176,4144,335789.21,2774868.6283,336789.21,2773868.6283,25,58
121.855293943961,25.0660711363864,4145,335789.21,2773868.6283,336789.21,2772868.6283,26,58
121.855231273653,25.0570438388333,4146,335789.21,2772868.6283,336789.21,2771868.6283,27,58
121.855168633639,25.0480165301612,4147,335789.21,2771868.6283,336789.21,2770868.6283,28,58
121.85510602391,25.0389892103732,4148,335789.21,2770868.6283,336789.21,2769868.6283,29,58
121.855043444457,25.0299618794722,4149,335789.21,2769868.6283,336789.21,2768868.6283,30,58
121.854980895269,25.0209345374612,4150,335789.21,2768868.6283,336789.21,2767868.6283,31,58
121.854918376337,25.011907184343,4151,335789.21,2767868.6283,336789.21,2766868.6283,32,58
121.854855887652,25.0028798201207,4152,335789.21,2766868.6283,336789.21,2765868.6283,33,58
121.854793429203,24.9938524447972,4153,335789.21,2765868.6283,336789.21,2764868.6283,34,58
121.85473100098,24.9848250583755,4154,335789.21,2764868.6283,336789.21,2763868.6283,35,58
121.854668602975,24.9757976608586,4155,335789.21,2763868.6283,336789.21,2762868.6283,36,58
121.854606235178,24.9667702522493,4156,335789.21,2762868.6283,336789.21,2761868.6283,37,58
121.854543897578,24.9577428325508,4157,335789.21,2761868.6283,336789.21,2760868.6283,38,58
121.854481590166,24.9487154017658,4158,335789.21,2760868.6283,336789.21,2759868.6283,39,58
121.854419312934,24.9396879598974,4159,335789.21,2759868.6283,336789.21,2758868.6283,40,58
121.854357065869,24.9306605069486,4160,335789.21,2758868.6283,336789.21,2757868.6283,41,58
121.854294848965,24.9216330429224,4161,335789.21,2757868.6283,336789.21,2756868.6283,42,58
121.85423266221,24.9126055678216,4162,335789.21,2756868.6283,336789.21,2755868.6283,43,58
121.865649635524,25.1292043167637,4209,336789.21,2780868.6283,337789.21,2779868.6283,19,59
121.865586024423,25.1201771206311,4210,336789.21,2779868.6283,337789.21,2778868.6283,20,59
121.865522444037,25.1111499133555,4211,336789.21,2778868.6283,337789.21,2777868.6283,21,59
121.865458894355,25.10212269494,4212,336789.21,2777868.6283,337789.21,2776868.6283,22,59
121.865395375368,25.0930954653874,4213,336789.21,2776868.6283,337789.21,2775868.6283,23,59
121.865331887067,25.0840682247008,4214,336789.21,2775868.6283,337789.21,2774868.6283,24,59
121.86526842944,25.0750409728831,4215,336789.21,2774868.6283,337789.21,2773868.6283,25,59
121.865205002479,25.0660137099372,4216,336789.21,2773868.6283,337789.21,2772868.6283,26,59
121.865141606173,25.0569864358661,4217,336789.21,2772868.6283,337789.21,2771868.6283,27,59
121.865078240512,25.0479591506727,4218,336789.21,2771868.6283,337789.21,2770868.6283,28,59
121.865014905488,25.03893185436,4219,336789.21,2770868.6283,337789.21,2769868.6283,29,59
121.864951601089,25.029904546931,4220,336789.21,2769868.6283,337789.21,2768868.6283,30,59
121.864888327307,25.0208772283886,4221,336789.21,2768868.6283,337789.21,2767868.6283,31,59
121.864825084131,25.0118498987357,4222,336789.21,2767868.6283,337789.21,2766868.6283,32,59
121.864761871551,25.0028225579754,4223,336789.21,2766868.6283,337789.21,2765868.6283,33,59
121.864698689558,24.9937952061106,4224,336789.21,2765868.6283,337789.21,2764868.6283,34,59
121.864635538143,24.9847678431442,4225,336789.21,2764868.6283,337789.21,2763868.6283,35,59
121.864572417294,24.9757404690792,4226,336789.21,2763868.6283,337789.21,2762868.6283,36,59
121.864509327003,24.9667130839186,4227,336789.21,2762868.6283,337789.21,2761868.6283,37,59
121.864446267259,24.9576856876653,4228,336789.21,2761868.6283,337789.21,2760868.6283,38,59
121.864257271217,24.9306034323793,4231,336789.21,2758868.6283,337789.21,2757868.6283,41,59
121.864194333566,24.9215759917851,4232,336789.21,2757868.6283,337789.21,2756868.6283,42,59
121.875565755135,25.1291460625098,4280,337789.21,2780868.6283,338789.21,2779868.6283,19,60
121.875501415587,25.1201188901533,4281,337789.21,2779868.6283,338789.21,2778868.6283,20,60
121.875437107105,25.1110917066505,4282,337789.21,2778868.6283,338789.21,2777868.6283,21,60
121.87537282968,25.1020645120044,4283,337789.21,2777868.6283,338789.21,2776868.6283,22,60
121.8753085833,25.0930373062179,4284,337789.21,2776868.6283,338789.21,2775868.6283,23,60
121.875244367958,25.0840100892938,4285,337789.21,2775868.6283,338789.21,2774868.6283,24,60
121.875180183641,25.0749828612353,4286,337789.21,2774868.6283,338789.21,2773868.6283,25,60
121.875116030341,25.0659556220453,4287,337789.21,2773868.6283,338789.21,2772868.6283,26,60
121.875051908047,25.0569283717266,4288,337789.21,2772868.6283,338789.21,2771868.6283,27,60
121.87498781675,25.0479011102823,4289,337789.21,2771868.6283,338789.21,2770868.6283,28,60
121.874923756439,25.0388738377153,4290,337789.21,2770868.6283,338789.21,2769868.6283,29,60
121.874859727105,25.0298465540286,4291,337789.21,2769868.6283,338789.21,2768868.6283,30,60
121.874795728738,25.0208192592251,4292,337789.21,2768868.6283,338789.21,2767868.6283,31,60
121.874731761328,25.0117919533078,4293,337789.21,2767868.6283,338789.21,2766868.6283,32,60
121.874667824864,25.0027646362796,4294,337789.21,2766868.6283,338789.21,2765868.6283,33,60
121.874603919337,24.9937373081436,4295,337789.21,2765868.6283,338789.21,2764868.6283,34,60
121.874540044738,24.9847099689027,4296,337789.21,2764868.6283,338789.21,2763868.6283,35,60
121.874476201055,24.9756826185598,4297,337789.21,2763868.6283,338789.21,2762868.6283,36,60
121.87441238828,24.9666552571179,4298,337789.21,2762868.6283,338789.21,2761868.6283,37,60
121.874348606403,24.95762788458,4299,337789.21,2761868.6283,338789.21,2760868.6283,38,60
121.88548184367,25.129087144927,4351,338789.21,2780868.6283,339789.21,2779868.6283,19,61
121.885416775684,25.1200599966174,4352,338789.21,2779868.6283,339789.21,2778868.6283,20,61
121.885351739117,25.1110328371581,4353,338789.21,2778868.6283,339789.21,2777868.6283,21,61
121.885286733958,25.102005666552,4354,338789.21,2777868.6283,339789.21,2776868.6283,22,61
121.885221760196,25.092978484802,4355,338789.21,2776868.6283,339789.21,2775868.6283,23,61
121.885156817822,25.0839512919111,4356,338789.21,2775868.6283,339789.21,2774868.6283,24,61
121.885091906826,25.0749240878824,4357,338789.21,2774868.6283,339789.21,2773868.6283,25,61
121.885027027197,25.0658968727186,4358,338789.21,2773868.6283,339789.21,2772868.6283,26,61
121.884962178925,25.0568696464228,4359,338789.21,2772868.6283,339789.21,2771868.6283,27,61
121.884897362001,25.047842408998,4360,338789.21,2771868.6283,339789.21,2770868.6283,28,61
121.884832576414,25.038815160447,4361,338789.21,2770868.6283,339789.21,2769868.6283,29,61
121.884767822155,25.0297879007729,4362,338789.21,2769868.6283,339789.21,2768868.6283,30,61
121.884703099213,25.0207606299787,4363,338789.21,2768868.6283,339789.21,2767868.6283,31,61
121.884638407578,25.0117333480672,4364,338789.21,2767868.6283,339789.21,2766868.6283,32,61
121.88457374724,25.0027060550414,4365,338789.21,2766868.6283,339789.21,2765868.6283,33,61
121.884509118189,24.9936787509044,4366,338789.21,2765868.6283,339789.21,2764868.6283,34,61
121.884444520416,24.984651435659,4367,338789.21,2764868.6283,339789.21,2763868.6283,35,61
121.88437995391,24.9756241093083,4368,338789.21,2763868.6283,339789.21,2762868.6283,36,61
121.88431541866,24.9665967718552,4369,338789.21,2762868.6283,339789.21,2761868.6283,37,61
121.884250914658,24.9575694233027,4370,338789.21,2761868.6283,339789.21,2760868.6283,38,61
121.895397900776,25.1290275640235,4422,339789.21,2780868.6283,340789.21,2779868.6283,19,62
121.895332104364,25.1200004400315,4423,339789.21,2779868.6283,340789.21,2778868.6283,20,62
121.895266339722,25.1109733048863,4424,339789.21,2778868.6283,340789.21,2777868.6283,21,62
121.895200606838,25.1019461585908,4425,339789.21,2777868.6283,340789.21,2776868.6283,22,62
121.895134905704,25.092919001148,4426,339789.21,2776868.6283,340789.21,2775868.6283,23,62
121.895069236309,25.0838918325609,4427,339789.21,2775868.6283,340789.21,2774868.6283,24,62
121.895003598643,25.0748646528324,4428,339789.21,2774868.6283,340789.21,2773868.6283,25,62
121.894937992695,25.0658374619654,4429,339789.21,2773868.6283,340789.21,2772868.6283,26,62
121.894872418456,25.0568102599629,4430,339789.21,2772868.6283,340789.21,2771868.6283,27,62
121.894806875915,25.0477830468279,4431,339789.21,2771868.6283,340789.21,2770868.6283,28,62
121.894741365062,25.0387558225634,4432,339789.21,2770868.6283,340789.21,2769868.6283,29,62
121.894675885887,25.0297285871723,4433,339789.21,2769868.6283,340789.21,2768868.6283,30,62
121.89461043838,25.0207013406575,4434,339789.21,2768868.6283,340789.21,2767868.6283,31,62
121.894545022531,25.0116740830221,4435,339789.21,2767868.6283,340789.21,2766868.6283,32,62
121.894479638329,25.0026468142689,4436,339789.21,2766868.6283,340789.21,2765868.6283,33,62
121.894414285764,24.993619534401,4437,339789.21,2765868.6283,340789.21,2764868.6283,34,62
121.894348964827,24.9845922434214,4438,339789.21,2764868.6283,340789.21,2763868.6283,35,62
121.894283675506,24.975564941333,4439,339789.21,2763868.6283,340789.21,2762868.6283,36,62
121.894218417793,24.9665376281387,4440,339789.21,2762868.6283,340789.21,2761868.6283,37,62
121.894153191677,24.9575103038415,4441,339789.21,2761868.6283,340789.21,2760868.6283,38,62
121.905313926103,25.1289673198076,4493,340789.21,2780868.6283,341789.21,2779868.6283,19,63
